,ID,CD_GEOCODIGO,TIPO,CD_GEOCODBA,NM_BAIRRO,CD_GEOCODSD,NM_SUBDISTRITO,CD_GEOCODDS,NM_DISTRITO,CD_GEOCODMU,NM_MUNICIPIO,NM_MICRO,NM_MESO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LONG,LAT,ALT,GM_PONTO_sk
,98,110080905000001,URBANO,,,11008090500,,110080905,CANDEIAS DO JAMARI,1100809,CANDEIAS DO JAMARI,PORTO VELHO,MADEIRA-GUAPORÉ,RONDÔNIA,1,05,CIDADE,CANDEIAS DO JAMARI,-63.70002007,-8.785020703,84.750219,1J6?WTZnHtt>
,99,110080905000012,RURAL,,,11008090500,,110080905,CANDEIAS DO JAMARI,1100809,CANDEIAS DO JAMARI,PORTO VELHO,MADEIRA-GUAPORÉ,RONDÔNIA,3,00001,POVOADO,NOVA SAMUEL,-63.4145294,-8.657402848,95.647667,1J6?Y=A4PG7p
,100,110080920000001,URBANO,,,11008092000,,110080920,RIO PRETO DO CANDEIAS,1100809,CANDEIAS DO JAMARI,PORTO VELHO,MADEIRA-GUAPORÉ,RONDÔNIA,2,20,VILA,RIO PRETO DO CANDEIAS,-63.46525951,-9.281578782,95.188588,1J6?Z<TjLPgp
,101,110090805000001,URBANO,,,11009080500,,110090805,CASTANHEIRAS,1100908,CASTANHEIRAS,CACOAL,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,CASTANHEIRAS,-61.9491612,-11.42684223,214.995394,"1J6+^7,d*SJ-"
,102,110090805000008,RURAL,,,11009080500,,110090805,CASTANHEIRAS,1100908,CASTANHEIRAS,CACOAL,LESTE RONDONIENSE,RONDÔNIA,3,00001,POVOADO,JARDINÓPOLIS,-61.88928475,-11.49588199,217.765572,1J6+^97GME*f
,103,110092405000001,URBANO,,,11009240500,,110092405,CHUPINGUAIA,1100924,CHUPINGUAIA,VILHENA,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,CHUPINGUAIA,-60.90184775,-12.55684076,340.299631,"1J6+iX,j2u=>"
,104,110092405000013,RURAL,,,11009240500,,110092405,CHUPINGUAIA,1100924,CHUPINGUAIA,VILHENA,LESTE RONDONIENSE,RONDÔNIA,3,00002,POVOADO,VILA GUAPORÉ,-60.68667912,-12.23181417,351.286135,1J6+iDz:)ump
,105,110092405000017,RURAL,,,11009240500,,110092405,CHUPINGUAIA,1100924,CHUPINGUAIA,VILHENA,LESTE RONDONIENSE,RONDÔNIA,3,00001,POVOADO,BOA ESPERANÇA,-61.04407339,-12.29839721,232.034276,1J6+i=L*vji-
,106,110094005000001,URBANO,,,11009400500,,110094005,CUJUBIM,1100940,CUJUBIM,PORTO VELHO,MADEIRA-GUAPORÉ,RONDÔNIA,1,05,CIDADE,CUJUBIM,-62.58717453,-9.378193399,110.959894,1J6?ztw6@u*f
,107,110100505000001,URBANO,,,11010050500,,110100505,GOVERNADOR JORGE TEIXEIRA,1101005,GOVERNADOR JORGE TEIXEIRA,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,GOVERNADOR JORGE TEIXEIRA,-62.74045764,-10.61207177,201.781008,1J6{9rA=UYUp
,108,110100515000001,URBANO,,,11010051500,,110100515,COLINA VERDE,1101005,GOVERNADOR JORGE TEIXEIRA,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,2,15,VILA,COLINA VERDE,-63.01908061,-10.54147557,210.999271,1J6{9gdZJi{>
,109,110110405000001,URBANO,,,11011040500,,110110405,ITAPUÃ DO OESTE,1101104,ITAPUÃ DO OESTE,PORTO VELHO,MADEIRA-GUAPORÉ,RONDÔNIA,1,05,CIDADE,ITAPUÃ DO OESTE,-63.18233702,-9.191871675,98.95108,1J6?Zdc@<{lp
,110,110120305000001,URBANO,,,11012030500,,110120305,MINISTRO ANDREAZZA,1101203,MINISTRO ANDREAZZA,CACOAL,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,MINISTRO ANDREAZZA,-61.51892193,-11.19623798,266.291526,1J6+]r6rtT:>
,111,110130205000001,URBANO,,,11013020500,,110130205,MIRANTE DA SERRA,1101302,MIRANTE DA SERRA,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,MIRANTE DA SERRA,-62.6694271,-11.04560929,211.815643,1J6{Dc1H@gT>
,112,110140105000001,URBANO,,,11014010500,,110140105,MONTE NEGRO,1101401,MONTE NEGRO,ARIQUEMES,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,MONTE NEGRO,-63.29555917,-10.26309776,155.400337,1J6{82h{dj8-
,113,110143505000001,URBANO,,,11014350500,,110143505,NOVA UNIÃO,1101435,NOVA UNIÃO,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,NOVA UNIÃO,-62.5550894,-10.91553204,241.493724,1J6{D9\LdSM-
,114,110145005000001,URBANO,,,11014500500,,110145005,PARECIS,1101450,PARECIS,VILHENA,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,PARECIS,-61.59799797,-12.17982705,296.282838,1J6+G+8_OdJ-
,115,110146805000001,URBANO,,,11014680500,,110146805,PIMENTEIRAS DO OESTE,1101468,PIMENTEIRAS DO OESTE,COLORADO DO OESTE,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,PIMENTEIRAS DO OESTE,-61.044379,-13.476562,170.255529,1J6+n=_Go*b>
,116,110147605000001,URBANO,,,11014760500,,110147605,PRIMAVERA DE RONDÔNIA,1101476,PRIMAVERA DE RONDÔNIA,VILHENA,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,PRIMAVERA DE RONDÔNIA,-61.31654624,-11.82570695,244.567351,1J6+_ubL:2]>
,117,110147605000010,RURAL,,,11014760500,,110147605,PRIMAVERA DE RONDÔNIA,1101476,PRIMAVERA DE RONDÔNIA,VILHENA,LESTE RONDONIENSE,RONDÔNIA,3,00001,POVOADO,QUERÊNCIA DO NORTE,-61.37567289,-11.97468409,262.403423,1J6+_Zctzrjp
,118,110148405000001,URBANO,,,11014840500,,110148405,SÃO FELIPE D'OESTE,1101484,SÃO FELIPE D'OESTE,VILHENA,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,SÃO FELIPE D'OESTE,-61.51250811,-11.91438935,269.726767,1J6+_vu?iS.-
,119,110148405000006,RURAL,,,11014840500,,110148405,SÃO FELIPE D'OESTE,1101484,SÃO FELIPE D'OESTE,VILHENA,LESTE RONDONIENSE,RONDÔNIA,3,00001,POVOADO,NOVO PARAÍSO,-61.47442204,-11.79973784,227.564652,1J6+_S;oYoOf
,120,110149205000001,URBANO,,,11014920500,,110149205,SÃO FRANCISCO DO GUAPORÉ,1101492,SÃO FRANCISCO DO GUAPORÉ,GUAJARÁ-MIRIM,MADEIRA-GUAPORÉ,RONDÔNIA,1,05,CIDADE,SÃO FRANCISCO DO GUAPORÉ,-63.57086471,-12.06379841,165.693726,1J6{t*r)M+.>
,121,110149205000025,RURAL,,,11014920500,,110149205,SÃO FRANCISCO DO GUAPORÉ,1101492,SÃO FRANCISCO DO GUAPORÉ,GUAJARÁ-MIRIM,MADEIRA-GUAPORÉ,RONDÔNIA,3,00002,POVOADO,PORTO MURTINHO,-63.39772887,-12.29349843,147.02217,1J6{t=UJSd{f
,122,110150005000001,URBANO,110150005001,Centro,11015000500,,110150005,SERINGUEIRAS,1101500,SERINGUEIRAS,ALVORADA D'OESTE,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,SERINGUEIRAS,-63.038761,-11.76711664,185.830878,1J6{EgrR2gu>
,123,110150005000021,RURAL,,,11015000500,,110150005,SERINGUEIRAS,1101500,SERINGUEIRAS,ALVORADA D'OESTE,LESTE RONDONIENSE,RONDÔNIA,3,00001,POVOADO,NÚCLEO URBANO BOM SUCESSO,-62.92273765,-11.82400741,188.019951,1J6{Ej_gQ_gf
,124,110150005000022,RURAL,,,11015000500,,110150005,SERINGUEIRAS,1101500,SERINGUEIRAS,ALVORADA D'OESTE,LESTE RONDONIENSE,RONDÔNIA,3,00002,POVOADO,NÚCLEO URBANO NOVO PLANALTO,-63.0956687,-11.89990512,201.72035,"1J6{eyeS.M,>"
,125,110155905000001,URBANO,,,11015590500,,110155905,TEIXEIRÓPOLIS,1101559,TEIXEIRÓPOLIS,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,TEIXEIRÓPOLIS,-62.25592225,-10.93216929,191.34936,1J6+\@ggt?]f
,126,110160905000001,URBANO,,,11016090500,,110160905,THEOBROMA,1101609,THEOBROMA,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,THEOBROMA,-62.34514553,-10.24873055,191.598548,"1J6+,*ev2ut-"
,127,110160905000016,RURAL,,,11016090500,,110160905,THEOBROMA,1101609,THEOBROMA,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,3,00001,POVOADO,PALMARES D'OESTE,-62.34830527,-10.02835278,190.027539,1J6+)ht{\@O>
,128,110170805000001,URBANO,110170805001,Novo Horizonte,11017080500,,110170805,URUPÁ,1101708,URUPÁ,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,URUPÁ,-62.37063245,-11.12854528,197.170024,1J6+\G@ElMXp
,129,110170805000015,RURAL,,,11017080500,,110170805,URUPÁ,1101708,URUPÁ,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,3,00001,NÚCLEO,NÚCLEO PRIMAVERA,-62.30233682,-11.08707152,202.61103,1J6+\<K*G8Xf
,130,110170805000020,RURAL,,,11017080500,,110170805,URUPÁ,1101708,URUPÁ,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,3,00002,NÚCLEO,NOVA ALIANÇA,-62.48774227,-11.18576287,226.375599,1J6{DTzJh6jp
,131,110175705000001,URBANO,,,11017570500,,110175705,VALE DO ANARI,1101757,VALE DO ANARI,ARIQUEMES,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,VALE DO ANARI,-62.17682344,-9.851392708,157.665353,"1J6+)b,b_v:p"
,132,110180705000001,URBANO,,,11018070500,,110180705,VALE DO PARAÍSO,1101807,VALE DO PARAÍSO,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,1,05,CIDADE,VALE DO PARAÍSO,-62.13439036,-10.43105268,153.994474,"1J6+,AX,<US>"
,133,110180705000006,RURAL,,,11018070500,,110180705,VALE DO PARAÍSO,1101807,VALE DO PARAÍSO,JI-PARANÁ,LESTE RONDONIENSE,RONDÔNIA,3,00001,POVOADO,SANTA ROSA,-62.01950681,-10.19645903,133.956703,1J6+)ZL?i\Rf
,134,120001305000001,URBANO,,,12000130500,,120001305,ACRELÂNDIA,1200013,ACRELÂNDIA,RIO BRANCO,VALE DO ACRE,ACRE,1,05,CIDADE,ACRELÂNDIA,-67.05231658,-10.07379389,205.894014,1J6{)O..*7@p
,135,120001305000004,RURAL,,,12000130500,,120001305,ACRELÂNDIA,1200013,ACRELÂNDIA,RIO BRANCO,VALE DO ACRE,ACRE,3,00001,POVOADO,REDENÇÃO,-67.03915047,-10.00755043,167.058627,1J6{)K{1Jc3f
,136,120005405000001,URBANO,,,12000540500,,120005405,ASSIS BRASIL,1200054,ASSIS BRASIL,BRASILÉIA,VALE DO ACRE,ACRE,1,05,CIDADE,ASSIS BRASIL,-69.56345917,-10.94286568,234.866835,1J6]A.SSh2Up
,137,120010405000001,URBANO,,,12001040500,,120010405,BRASILÉIA,1200104,BRASILÉIA,BRASILÉIA,VALE DO ACRE,ACRE,1,05,CIDADE,BRASILÉIA,-68.74794343,-11.01641102,188.324139,1J6]BArQ]R:>
,138,120010405000028,RURAL,,,12001040500,,120010405,BRASILÉIA,1200104,BRASILÉIA,BRASILÉIA,VALE DO ACRE,ACRE,4,00001,PROJETO DE ASSENTAMENTO,AGROVILA DO PA QUIXADA VILA DO INCRA KM 26,-68.92891427,-10.95533772,263.412774,1J6]B?M*D6zf
,139,120013805000001,URBANO,,,12001380500,,120013805,BUJARI,1200138,BUJARI,RIO BRANCO,VALE DO ACRE,ACRE,1,05,CIDADE,BUJARI,-67.95185928,-9.820019627,198.174197,1J6]6DL:SLmf
,140,120017905000001,URBANO,,,12001790500,,120017905,CAPIXABA,1200179,CAPIXABA,RIO BRANCO,VALE DO ACRE,ACRE,1,05,CIDADE,CAPIXABA,-67.67350797,-10.56976771,212.303309,1J6]9iUzUec>
,141,120017905000013,RURAL,,,12001790500,,120017905,CAPIXABA,1200179,CAPIXABA,RIO BRANCO,VALE DO ACRE,ACRE,3,00001,POVOADO,POLO AGROF DE CAPIXABA VILA HORTIGRANJEIRA,-67.70980728,-10.44586487,204.271889,1J6]9<;l7jT-
,142,120020305000001,URBANO,,,12002030500,,120020305,CRUZEIRO DO SUL,1200203,CRUZEIRO DO SUL,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,1,05,CIDADE,CRUZEIRO DO SUL,-72.67253132,-7.630690005,183.079525,"1J6,THiOXHif"
,143,120020305000038,RURAL,,,12002030500,,120020305,CRUZEIRO DO SUL,1200203,CRUZEIRO DO SUL,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,3,00002,POVOADO,MIRITIZAL,-72.65505295,-7.636843693,173.590646,"1J6,THri3h3p"
,144,120020305000041,RURAL,,,12002030500,,120020305,CRUZEIRO DO SUL,1200203,CRUZEIRO DO SUL,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,3,00003,POVOADO,SANTA ROSA,-72.81049551,-7.669638176,188.838584,"1J6,tY@6,@vf"
,145,120020305000042,RURAL,,,12002030500,,120020305,CRUZEIRO DO SUL,1200203,CRUZEIRO DO SUL,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,3,00004,POVOADO,VILA SÃO PEDRO,-72.74094539,-7.723188703,195.500805,"1J6,tyOhnATf"
,146,120020305000046,RURAL,,,12002030500,,120020305,CRUZEIRO DO SUL,1200203,CRUZEIRO DO SUL,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,3,00005,POVOADO,VILA ASSIS BRASIL OU AGROVILA NARI,-72.81380219,-7.581451548,187.952117,"1J6,ttPK*7*-"
,147,120025205000001,URBANO,,,12002520500,,120025205,EPITACIOLÂNDIA,1200252,EPITACIOLÂNDIA,BRASILÉIA,VALE DO ACRE,ACRE,1,05,CIDADE,EPITACIOLÂNDIA,-68.74486807,-11.02823983,206.036126,"1J6]BAvYe4,>"
,148,120030205000001,URBANO,,,12003020500,,120030205,FEIJÓ,1200302,FEIJÓ,TARAUACÁ,VALE DO JURUÁ,ACRE,1,05,CIDADE,FEIJÓ,-70.35398361,-8.16024753,159.822497,1J6.jTh+A*=p
,149,120030205000014,RURAL,,,12003020500,,120030205,FEIJÓ,1200302,FEIJÓ,TARAUACÁ,VALE DO JURUÁ,ACRE,5,00001,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI KAXINAUA SERINGAL DO CURRALINHO,-70.41819615,-8.489110878,220.618428,1J6.n8:At@.>
,150,120032805000001,URBANO,,,12003280500,,120032805,JORDÃO,1200328,JORDÃO,TARAUACÁ,VALE DO JURUÁ,ACRE,1,05,CIDADE,JORDÃO,-71.95087512,-9.19335786,264.977881,1J6.m]E{S^w-
,151,120033605000001,URBANO,,,12003360500,,120033605,MÂNCIO LIMA,1200336,MÂNCIO LIMA,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,1,05,CIDADE,MÂNCIO LIMA,-72.91650103,-7.593222594,187.065998,"1J6,tS)P2B6-"
,152,120033605000010,RURAL,,,12003360500,,120033605,MÂNCIO LIMA,1200336,MÂNCIO LIMA,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,5,00001,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI NAWA,-73.49761334,-7.578512577,245.488524,"1J6,RRoA=zHf"
,153,120034405000001,URBANO,,,12003440500,,120034405,MANOEL URBANO,1200344,MANOEL URBANO,SENA MADUREIRA,VALE DO ACRE,ACRE,1,05,CIDADE,MANOEL URBANO,-69.25994458,-8.836317737,162.133821,1J6.vSSDE\\f
,154,120035105000001,URBANO,,,12003510500,,120035105,MARECHAL THAUMATURGO,1200351,MARECHAL THAUMATURGO,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,1,05,CIDADE,MARECHAL THAUMATURGO,-72.79026591,-8.953591123,214.910605,"1J6,YZ4y{nU>"
,155,120038505000001,URBANO,,,12003850500,,120038505,PLÁCIDO DE CASTRO,1200385,PLÁCIDO DE CASTRO,RIO BRANCO,VALE DO ACRE,ACRE,1,05,CIDADE,PLÁCIDO DE CASTRO,-67.18826009,-10.33513328,129.189484,"1J6{,.iXKl7f"
,156,120038510000001,URBANO,,,12003851000,,120038510,CAMPINAS,1200385,PLÁCIDO DE CASTRO,RIO BRANCO,VALE DO ACRE,ACRE,2,10,VILA,CAMPINAS,-67.29637054,-10.06409422,177.125723,1J6]7y7*jm?p
,157,120039305000001,URBANO,,,12003930500,,120039305,PORTO WALTER,1200393,PORTO WALTER,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,1,05,CIDADE,PORTO WALTER,-72.74233396,-8.266666363,201.805961,"1J6,Uy;gMGhf"
,158,120039305000008,RURAL,,,12003930500,,120039305,PORTO WALTER,1200393,PORTO WALTER,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,3,00001,POVOADO,2º DISTRITO OU HUMAITÁ,-72.73407298,-8.262588494,200.707453,"1J6,Uy;9_OB>"
,159,120040105000001,URBANO,,,12004010500,,120040105,RIO BRANCO,1200401,RIO BRANCO,RIO BRANCO,VALE DO ACRE,ACRE,1,05,CIDADE,RIO BRANCO,-67.8105287,-9.978298753,137.865746,1J6]7GlPgXO-
,160,120040105000249,RURAL,,,12004010500,,120040105,RIO BRANCO,1200401,RIO BRANCO,RIO BRANCO,VALE DO ACRE,ACRE,3,00006,POVOADO,VILA CUSTÓDIO FREIRE,-67.88858448,-9.908618559,195.459866,1J6]7^mg3w\>
,161,120040105000256,RURAL,,,12004010500,,120040105,RIO BRANCO,1200401,RIO BRANCO,RIO BRANCO,VALE DO ACRE,ACRE,3,00007,POVOADO,SANTA CECÍLIA,-67.71696608,-10.01743495,157.693578,1J6]7j<:Zv+p
,162,120040105000257,RURAL,,,12004010500,,120040105,RIO BRANCO,1200401,RIO BRANCO,RIO BRANCO,VALE DO ACRE,ACRE,3,00008,POVOADO,ALBERT SAMPAIO,-67.69929243,-10.018056,162.919813,1J6]7jb.T)@f
,163,120040105000319,RURAL,,,12004010500,,120040105,RIO BRANCO,1200401,RIO BRANCO,RIO BRANCO,VALE DO ACRE,ACRE,3,00009,POVOADO,VILA JORGE KALUME,-67.91845605,-9.94159706,171.1192,1J6]6Tb7\Y6>
,164,120040105000331,RURAL,,,12004010500,,120040105,RIO BRANCO,1200401,RIO BRANCO,RIO BRANCO,VALE DO ACRE,ACRE,3,00010,POVOADO,VILA BELO JARDIM,-67.73311868,-9.966138462,134.094243,1J6]7iHS\;J>
,165,120040105000332,RURAL,,,12004010500,,120040105,RIO BRANCO,1200401,RIO BRANCO,RIO BRANCO,VALE DO ACRE,ACRE,3,00011,POVOADO,VILA DOM MOACYR,-67.67391414,-10.01686122,188.555836,1J6]7je7bm1>
,166,120042705000001,URBANO,,,12004270500,,120042705,RODRIGUES ALVES,1200427,RODRIGUES ALVES,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,1,05,CIDADE,RODRIGUES ALVES,-72.64785491,-7.733602034,189.585426,"1J6,TlXlS{G-"
,167,120042705000013,RURAL,,,12004270500,,120042705,RODRIGUES ALVES,1200427,RODRIGUES ALVES,CRUZEIRO DO SUL,VALE DO JURUÁ,ACRE,3,00001,POVOADO,VILA SÃO PEDRO,-72.73952814,-7.725954056,189.321735,"1J6,tyP:3?_-"
,168,120043505000001,URBANO,,,12004350500,,120043505,SANTA ROSA DO PURUS,1200435,SANTA ROSA DO PURUS,SENA MADUREIRA,VALE DO ACRE,ACRE,1,05,CIDADE,SANTA ROSA DO PURUS,-70.48649689,-9.443406537,216.72423,1J6.oSKov4z>
,169,120045005000001,URBANO,,,12004500500,,120045005,SENADOR GUIOMARD,1200450,SENADOR GUIOMARD,RIO BRANCO,VALE DO ACRE,ACRE,1,05,CIDADE,SENADOR GUIOMARD,-67.74317236,-10.14817359,207.924797,1J6]7M91=9)>
,170,120045005000026,RURAL,,,12004500500,,120045005,SENADOR GUIOMARD,1200450,SENADOR GUIOMARD,RIO BRANCO,VALE DO ACRE,ACRE,4,00004,PROJETO DE ASSENTAMENTO,AGROVILA DO PA PEDRO PEIXOTO VILA NOVA ALDEIA,-67.53925517,-10.08736042,153.095986,"1J6]7vBiiG,>"
,171,120045005000027,RURAL,,,12004500500,,120045005,SENADOR GUIOMARD,1200450,SENADOR GUIOMARD,RIO BRANCO,VALE DO ACRE,ACRE,4,00005,PROJETO DE ASSENTAMENTO,AGROVILA DO PA PEDRO PEIXOTO VILA PIA,-67.43871881,-9.889227335,205.518219,1J6]7cuEurK>
,172,120050005000001,URBANO,,,12005000500,,120050005,SENA MADUREIRA,1200500,SENA MADUREIRA,SENA MADUREIRA,VALE DO ACRE,ACRE,1,05,CIDADE,SENA MADUREIRA,-68.65568406,-9.065339505,132.133034,1J6.X2UjtSip
,173,120050005000020,RURAL,,,12005000500,,120050005,SENA MADUREIRA,1200500,SENA MADUREIRA,SENA MADUREIRA,VALE DO ACRE,ACRE,5,00002,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI MANCHINERI DO SERINGAL GUANABARA,-69.91207192,-10.28046182,268.80702,"1J6]@2m3,79p"
,174,120050005000033,RURAL,,,12005000500,,120050005,SENA MADUREIRA,1200500,SENA MADUREIRA,SENA MADUREIRA,VALE DO ACRE,ACRE,5,00003,ALDEIA INDÍGENA,ALDEIA INDÍGENA JAMINAWA DO RIO CAETÉ,-69.238086,-9.246301825,198.532279,1J6.we)ov^G>
,175,120060905000001,URBANO,,,12006090500,,120060905,TARAUACÁ,1200609,TARAUACÁ,TARAUACÁ,VALE DO JURUÁ,ACRE,1,05,CIDADE,TARAUACÁ,-70.75550106,-8.155668592,172.144466,1J6.jGtW{YHp
,176,120060905000023,RURAL,,,12006090500,,120060905,TARAUACÁ,1200609,TARAUACÁ,TARAUACÁ,VALE DO JURUÁ,ACRE,5,00002,ALDEIA INDÍGENA,ALDEIA INDÍGENA KAXINAWÁ SERINGAL CURRALINHO,-70.68726706,-8.379087879,231.796717,1J6.joRTO7Bf
,177,120060905000031,RURAL,,,12006090500,,120060905,TARAUACÁ,1200609,TARAUACÁ,TARAUACÁ,VALE DO JURUÁ,ACRE,3,00001,POVOADO,VILA DO CORCOVADO,-70.73086989,-8.153468961,176.695093,1J6.jiGi<WKp
,178,120070805000001,URBANO,,,12007080500,,120070805,XAPURI,1200708,XAPURI,BRASILÉIA,VALE DO ACRE,ACRE,1,05,CIDADE,XAPURI,-68.50629481,-10.65207194,173.281643,1J6]4uYjLG_>
,179,120080705000001,URBANO,,,12008070500,,120080705,PORTO ACRE,1200807,PORTO ACRE,RIO BRANCO,VALE DO ACRE,ACRE,1,05,CIDADE,PORTO ACRE,-67.54059008,-9.600858231,134.322793,1J6.zwWhMHif
,180,120080705000007,RURAL,,,12008070500,,120080705,PORTO ACRE,1200807,PORTO ACRE,RIO BRANCO,VALE DO ACRE,ACRE,4,00001,PROJETO DE ASSENTAMENTO,AGROVILA DO PA HUMAITÁ (VILA HUMAITÁ),-67.69504692,-9.730470225,193.60582,1J6]7?QR=Dyp
,181,120080705000009,RURAL,,,12008070500,,120080705,PORTO ACRE,1200807,PORTO ACRE,RIO BRANCO,VALE DO ACRE,ACRE,4,00002,PROJETO DE ASSENTAMENTO,AGROVILA DO PA HUMAITÁ (VILA DO V),-67.74324293,-9.676652469,149.404349,1J6]7*yvJ=i-
,182,120080705000016,RURAL,,,12008070500,,120080705,PORTO ACRE,1200807,PORTO ACRE,RIO BRANCO,VALE DO ACRE,ACRE,4,00003,PROJETO DE ASSENTAMENTO,AGROVILA DO PA CAQUETÁ VILA CAQUETÁ,-67.357216,-9.754785808,184.485259,1J6]79m4@.6-
,183,120080705000017,RURAL,,,12008070500,,120080705,PORTO ACRE,1200807,PORTO ACRE,RIO BRANCO,VALE DO ACRE,ACRE,4,00004,PROJETO DE ASSENTAMENTO,AGROVILA DO PA HUMAITA VILA PIA,-67.44266004,-9.887972192,191.931015,1J6]7cuAr43f
,184,130002905000001,URBANO,,,13000290500,,130002905,ALVARÃES,1300029,ALVARÃES,TEFÉ,CENTRO AMAZONENSE,AMAZONAS,1,05,CIDADE,ALVARÃES,-64.81353468,-3.216583769,46.116014,1J6:r\yS.j^>
,185,130002905000011,RURAL,,,13000290500,,130002905,ALVARÃES,1300029,ALVARÃES,TEFÉ,CENTRO AMAZONENSE,AMAZONAS,3,00001,POVOADO,NOGUEIRA,-64.77869548,-3.300179714,39.633475,1J6:r_PietM>
,186,130002905000026,RURAL,,,13000290500,,130002905,ALVARÃES,1300029,ALVARÃES,TEFÉ,CENTRO AMAZONENSE,AMAZONAS,5,00002,ALDEIA INDÍGENA,MARAJÁ,-64.82827847,-3.178411235,48.78166,1J6:r\dgrcEf
,187,130002905000029,RURAL,,,13000290500,,130002905,ALVARÃES,1300029,ALVARÃES,TEFÉ,CENTRO AMAZONENSE,AMAZONAS,5,00003,ALDEIA INDÍGENA,ALDEIA INDÍGENA IGARAPÉ GRANDE,-64.86806511,-3.205839674,71.946204,1J6:r\ht2=E-
,188,130002905000030,RURAL,,,13000290500,,130002905,ALVARÃES,1300029,ALVARÃES,TEFÉ,CENTRO AMAZONENSE,AMAZONAS,5,00004,ALDEIA INDÍGENA,ALDEIA INDÍGENA MÉRIA,-64.8561729,-3.202242521,44.187206,1J6:r\K)Zw3f
,189,130002905000031,RURAL,,,13000290500,,130002905,ALVARÃES,1300029,ALVARÃES,TEFÉ,CENTRO AMAZONENSE,AMAZONAS,5,00005,ALDEIA INDÍGENA,ALDEIA INDÍGENA MÉRIA II,-64.85097871,-3.203979652,44.648318,1J6:r\KB_uZf
,190,130006005000001,URBANO,130006005001,Centro,13000600500,,130006005,AMATURÁ,1300060,AMATURÁ,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,1,05,CIDADE,AMATURÁ,-68.20961464,-3.366805188,73.447708,1J6*UJWU9YSf
,191,130006005000011,RURAL,,,13000600500,,130006005,AMATURÁ,1300060,AMATURÁ,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,3,00001,POVOADO,NOVA ITÁLIA,-68.2253692,-3.409126106,63.537583,1J6*UKb.A+op
,192,130006005000022,RURAL,,,13000600500,,130006005,AMATURÁ,1300060,AMATURÁ,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,5,00002,ALDEIA INDÍGENA,ALDEIA INDÍGENA CANIMARÚ,-68.23023773,-3.401749618,55.128739,1J6*UK+c;*U>
,193,130006005000023,RURAL,,,13000600500,,130006005,AMATURÁ,1300060,AMATURÁ,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,5,00003,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOM PASTOR,-68.22888492,-3.406091589,58.158937,1J6*UK+YrKbp
,194,130006005000024,RURAL,,,13000600500,,130006005,AMATURÁ,1300060,AMATURÁ,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,5,00006,ALDEIA INDÍGENA,ALDEIA INDÍGENA NOVA GALILÉIA,-68.23868406,-3.393333841,52.963846,1J6*UK?eLSh-
